,ItinID,FarePerMile,Coupons,Origin,RoundTrip,OnLine,RPCarrier,Passengers,ItinFare,BulkFare,Distance,DistanceGroup,MilesFlown,OriginState
3094125,201613517896,0.1156,3,ORD,1.0,0.0,UA,1.0,455.0,0.0,3937.0,8,3937.0,IL
70110,20161719355,0.111,2,ORD,1.0,1.0,AA,2.0,382.0,0.0,3442.0,7,3442.0,IL
1625048,201612863603,1.5128,2,ORD,1.0,0.0,OO,1.0,593.0,0.0,392.0,1,392.0,IL
3229212,20161690722,0.0828,3,ORD,1.0,1.0,AA,1.0,313.0,0.0,3781.0,8,3781.0,IL
794969,201612868737,0.21,2,ORD,1.0,1.0,OO,1.0,525.0,0.0,2500.0,6,2500.0,IL
1175550,201614114920,0.1447,1,MDW,0.0,1.0,WN,9.0,209.0,0.0,1444.0,3,1444.0,IL
957543,201611936094,0.5389,1,ORD,0.0,1.0,DL,4.0,180.0,0.0,334.0,1,334.0,IL
3448111,20161708556,0.1194,4,ORD,1.0,1.0,AA,1.0,558.0,0.0,4672.0,10,4672.0,IL
1330891,201612538152,0.2791,1,ORD,0.0,1.0,MQ,1.0,206.0,0.0,738.0,2,738.0,IL
1042327,201613503610,0.2358,1,ORD,0.0,1.0,UA,1.0,237.0,0.0,1005.0,3,1005.0,IL
3162939,201614119841,0.4189,3,MDW,1.0,1.0,WN,1.0,666.0,0.0,1590.0,4,1590.0,IL
1043124,201614120366,0.1013,1,MDW,0.0,1.0,WN,1.0,101.0,0.0,997.0,2,997.0,IL
2664243,201613502064,0.4993,2,ORD,1.0,0.0,UA,1.0,732.0,0.0,1466.0,3,1466.0,IL
504667,201614115224,0.1001,2,MDW,1.0,1.0,WN,2.0,289.0,0.0,2888.0,6,2888.0,IL
1376756,20161719386,0.1191,2,ORD,1.0,1.0,AA,2.0,410.0,0.0,3442.0,7,3442.0,IL
1104928,20161694464,0.2081,1,ORD,0.0,1.0,AA,1.0,246.0,0.0,1182.0,3,1182.0,IL
1697876,201612534832,1.0416,2,ORD,1.0,1.0,MQ,1.0,852.0,0.0,818.0,2,818.0,IL
770082,201612863393,0.1886,2,ORD,1.0,0.0,OO,1.0,327.0,0.0,1734.0,4,1734.0,IL
1538554,201612865287,0.2924,2,ORD,1.0,0.0,OO,2.0,469.0,0.0,1604.0,4,1604.0,IL
1009378,201612293784,0.5862,1,ORD,0.0,1.0,EV,1.0,306.0,0.0,522.0,2,522.0,IL
1353523,201613492935,0.1265,1,ORD,0.0,1.0,UA,1.0,117.0,0.0,925.0,2,925.0,IL
1194515,201612423439,0.5623,1,ORD,0.0,1.0,G7,1.0,451.0,0.0,802.0,2,802.0,IL
1742055,201612290876,0.3588,2,ORD,1.0,0.0,EV,1.0,620.0,0.0,1728.0,4,1728.0,IL
1532440,20161682099,0.1396,2,ORD,1.0,1.0,AA,14.0,242.0,0.0,1734.0,4,1734.0,IL
346804,201613520336,0.1808,2,ORD,1.0,1.0,UA,2.0,624.0,0.0,3452.0,7,3452.0,IL
929531,201613498420,0.1158,1,ORD,0.0,1.0,UA,1.0,202.0,0.0,1744.0,4,1744.0,IL
2669917,201614108112,0.1896,2,MDW,1.0,1.0,WN,12.0,322.0,0.0,1698.0,4,1698.0,IL
547663,20161682460,0.3235,2,ORD,1.0,1.0,AA,1.0,561.0,0.0,1734.0,4,1734.0,IL
317477,20161706599,0.1044,2,ORD,1.0,1.0,AA,1.0,250.0,0.0,2394.0,5,2394.0,IL
260600,20161720521,0.1487,2,ORD,1.0,1.0,AA,1.0,549.0,0.0,3692.0,8,3692.0,IL
974976,201613486605,0.6912,1,ORD,0.0,1.0,UA,1.0,497.0,0.0,719.0,2,719.0,IL
141792,201611935611,0.6298,2,ORD,1.0,0.0,DL,1.0,296.0,0.0,470.0,1,470.0,IL
1418827,201612289325,0.6486,2,ORD,1.0,0.0,EV,1.0,384.0,0.0,592.0,2,592.0,IL
625715,201612865214,0.1939,2,ORD,1.0,1.0,OO,2.0,311.0,0.0,1604.0,4,1604.0,IL
1519774,201613504445,0.304,2,ORD,1.0,1.0,UA,1.0,611.0,0.0,2010.0,5,2010.0,IL
1208830,201612535549,0.5601,1,ORD,0.0,1.0,MQ,1.0,177.0,0.0,316.0,1,316.0,IL
104974,201613495304,0.1222,2,ORD,1.0,1.0,UA,9.0,226.0,0.0,1850.0,4,1850.0,IL
2758838,201613478814,0.3142,2,ORD,1.0,0.0,UA,1.0,257.0,0.0,818.0,2,818.0,IL
315801,201614110397,0.2559,2,MDW,1.0,1.0,WN,1.0,371.0,0.0,1450.0,3,1450.0,IL
484188,201613505877,0.241,2,ORD,1.0,1.0,UA,2.0,577.0,0.0,2394.0,5,2394.0,IL
1685107,201614100940,0.2038,2,MDW,1.0,1.0,WN,1.0,249.0,0.0,1222.0,3,1222.0,IL
739162,201614109657,0.1046,2,MDW,1.0,1.0,WN,5.0,366.0,0.0,3500.0,8,3500.0,IL
428903,201613489050,0.1992,2,ORD,1.0,1.0,UA,5.0,471.0,0.0,2364.0,5,2364.0,IL
684925,201612363806,0.0911,2,ORD,1.0,1.0,F9,6.0,218.0,0.0,2394.0,5,2394.0,IL
1616117,201613521649,0.1413,2,ORD,1.0,1.0,UA,1.0,286.0,0.0,2024.0,5,2024.0,IL
1079556,20161712500,0.3632,1,ORD,0.0,1.0,AA,1.0,523.0,0.0,1440.0,3,1440.0,IL
102959,201611933766,0.2756,2,ORD,0.0,1.0,DL,1.0,226.0,0.0,820.0,2,820.0,IL
2758850,201613497517,0.0849,2,ORD,1.0,1.0,UA,2.0,257.0,0.0,3028.0,7,3028.0,IL
548550,201613508660,0.0997,2,ORD,1.0,1.0,UA,3.0,228.0,0.0,2288.0,5,2288.0,IL
1019488,201612539813,0.4504,1,ORD,0.0,1.0,MQ,2.0,377.0,0.0,837.0,2,837.0,IL
1453908,201612424703,0.3704,2,ORD,1.0,1.0,G7,1.0,440.0,0.0,1188.0,3,1188.0,IL
835396,201613505881,0.2431,2,ORD,1.0,1.0,UA,1.0,582.0,0.0,2394.0,5,2394.0,IL
1636472,201613499633,0.1006,2,ORD,1.0,1.0,UA,2.0,351.0,0.0,3488.0,7,3488.0,IL
1492026,201614117049,0.1638,2,MDW,1.0,1.0,WN,6.0,362.0,0.0,2210.0,5,2210.0,IL
1246142,201612866852,3.3889,1,ORD,0.0,1.0,OO,1.0,366.0,0.0,108.0,1,108.0,IL
243900,201613048307,0.455,2,ORD,1.0,1.0,S5,1.0,667.0,0.0,1466.0,3,1466.0,IL
1083585,20161719824,0.1609,1,ORD,0.0,1.0,AA,1.0,297.0,0.0,1846.0,4,1846.0,IL
499896,201613501723,0.2647,2,ORD,1.0,0.0,UA,1.0,388.0,0.0,1466.0,3,1466.0,IL
3286672,20161695920,0.0923,3,ORD,1.0,0.0,AA,1.0,136.0,0.0,1484.0,3,1473.0,IL
1157545,20161694073,1.2128,1,ORD,0.0,1.0,AA,1.0,872.0,0.0,719.0,2,719.0,IL
1437613,20161698706,0.2655,2,ORD,1.0,1.0,AA,5.0,926.0,0.0,3488.0,7,3488.0,IL
3172156,20161721021,0.0823,3,ORD,1.0,1.0,AA,1.0,320.0,0.0,3890.0,8,3890.0,IL
2713016,20161720085,0.0463,2,ORD,1.0,1.0,AA,1.0,171.0,0.0,3692.0,8,3692.0,IL
1603009,20161700765,0.2408,2,ORD,1.0,1.0,AA,1.0,353.0,0.0,1466.0,3,1466.0,IL
3224824,201614111174,0.0932,3,MDW,1.0,1.0,WN,1.0,324.0,0.0,3478.0,7,3478.0,IL
2463207,20161683216,0.3718,4,ORD,1.0,0.0,AA,1.0,873.0,0.0,2348.0,5,2348.0,IL
120654,201614101490,0.2872,2,MDW,1.0,1.0,WN,1.0,428.0,0.0,1490.0,3,1490.0,IL
2129116,201611932521,0.0967,4,ORD,1.0,0.0,DL,1.0,213.0,0.0,2202.0,5,2202.0,IL
1577833,20161698328,0.0883,2,ORD,1.0,1.0,AA,1.0,308.0,0.0,3488.0,7,3488.0,IL
610345,201611935628,0.734,2,ORD,1.0,0.0,DL,1.0,345.0,0.0,470.0,1,470.0,IL
216398,20161689326,0.2319,2,ORD,0.0,1.0,AA,2.0,230.0,0.0,992.0,2,992.0,IL
815876,20161693767,0.2219,2,ORD,1.0,1.0,AA,1.0,447.0,0.0,2014.0,5,2014.0,IL
3096828,20161690058,0.3102,3,ORD,1.0,0.0,AA,1.0,803.0,0.0,2589.0,6,2589.0,IL
2666209,201612423716,0.4482,2,ORD,1.0,1.0,G7,1.0,268.0,0.0,598.0,2,598.0,IL
3064584,201614116593,0.1565,3,MDW,1.0,1.0,WN,1.0,555.0,0.0,3546.0,8,3546.0,IL
3187656,201613520119,0.1412,3,ORD,1.0,0.0,UA,1.0,490.0,0.0,3506.0,8,3470.0,IL
2916935,20161690574,0.3867,2,ORD,0.0,1.0,AA,1.0,715.0,0.0,1849.0,4,1849.0,IL
1287553,201612538322,0.2032,1,ORD,0.0,1.0,MQ,1.0,188.0,0.0,925.0,2,925.0,IL
1243215,201613518865,0.1076,1,ORD,0.0,1.0,UA,12.0,223.0,0.0,2072.0,5,2072.0,IL
2161784,2016162002,0.0795,4,ORD,1.0,0.0,9E,1.0,215.0,0.0,2705.0,6,2705.0,IL
3013655,201613492830,0.4649,3,ORD,1.0,0.0,UA,1.0,616.0,0.0,1325.0,3,1325.0,IL
402457,201612422636,0.3597,2,ORD,1.0,0.0,G7,2.0,436.0,0.0,1212.0,3,1212.0,IL
1574839,201612291400,0.2593,2,ORD,1.0,0.0,EV,1.0,308.0,0.0,1188.0,3,1188.0,IL
281550,201612423659,0.3834,2,ORD,1.0,0.0,G7,1.0,615.0,0.0,1604.0,4,1604.0,IL
760532,201614109895,0.0805,2,MDW,0.0,1.0,WN,4.0,168.0,0.0,2087.0,5,2087.0,IL
1205986,201612535538,0.3513,1,ORD,0.0,1.0,MQ,1.0,111.0,0.0,316.0,1,316.0,IL
887737,201613519455,0.2048,1,ORD,0.0,1.0,UA,1.0,256.0,0.0,1250.0,3,1250.0,IL
1407976,201613517062,0.0796,2,ORD,1.0,1.0,UA,1.0,294.0,0.0,3692.0,8,3692.0,IL
936282,201613508738,0.138,1,ORD,0.0,1.0,UA,1.0,240.0,0.0,1739.0,4,1739.0,IL
986572,201614100061,0.1765,1,MDW,0.0,1.0,WN,1.0,152.0,0.0,861.0,2,861.0,IL
3234289,20161697947,0.2723,3,ORD,1.0,0.0,AA,2.0,887.0,0.0,3494.0,7,3258.0,IL
1015583,201613500604,0.1501,1,ORD,0.0,1.0,UA,1.0,110.0,0.0,733.0,2,733.0,IL
1207157,201612869253,0.3504,1,ORD,0.0,1.0,OO,1.0,205.0,0.0,585.0,2,585.0,IL
3239106,201612292032,0.3187,3,ORD,1.0,0.0,EV,1.0,466.0,0.0,1462.0,3,1462.0,IL
1366044,20161687811,0.3211,2,ORD,1.0,1.0,AA,1.0,393.0,0.0,1224.0,3,1224.0,IL
1387781,20161700850,0.2879,2,ORD,1.0,1.0,AA,5.0,422.0,0.0,1466.0,3,1466.0,IL
1163172,20161687241,0.5703,1,ORD,0.0,1.0,AA,2.0,349.0,0.0,612.0,2,612.0,IL
3098689,20161721604,0.0943,3,ORD,1.0,1.0,AA,1.0,391.0,0.0,4146.0,9,4146.0,IL
3184362,20161691447,0.3299,3,ORD,1.0,0.0,AA,1.0,551.0,0.0,1670.0,4,1670.0,IL
1371262,201614118047,0.1979,2,MDW,1.0,1.0,WN,1.0,410.0,0.0,2072.0,5,2072.0,IL
1050566,201614106537,0.1676,1,MDW,0.0,1.0,WN,1.0,157.0,0.0,937.0,2,937.0,IL
2781361,201613505933,0.2928,2,ORD,1.0,0.0,UA,1.0,701.0,0.0,2394.0,5,2394.0,IL
335618,201614109509,0.0633,2,MDW,0.0,1.0,WN,1.0,197.0,0.0,3113.0,7,3113.0,IL
552898,201611337519,0.3524,2,MDW,1.0,0.0,CP,1.0,246.0,0.0,698.0,2,698.0,IL
3113823,201614121345,0.1273,3,MDW,1.0,0.0,WN,1.0,367.0,0.0,2994.0,6,2884.0,IL
555062,201612288293,0.2106,2,ORD,1.0,0.0,EV,1.0,246.0,0.0,1168.0,3,1168.0,IL
1357942,201613506107,0.488,1,ORD,0.0,1.0,UA,2.0,163.0,0.0,334.0,1,334.0,IL
662731,201614106100,0.1979,2,MDW,1.0,1.0,WN,3.0,462.0,0.0,2334.0,5,2334.0,IL
1939423,20161690767,0.3339,4,ORD,1.0,0.0,AA,1.0,724.0,0.0,2168.0,5,2168.0,IL
1187587,201612866908,0.4671,1,ORD,0.0,1.0,OO,2.0,156.0,0.0,334.0,1,334.0,IL
2657395,20161706466,0.0756,2,ORD,1.0,1.0,AA,1.0,181.0,0.0,2394.0,5,2394.0,IL
2700010,20161694952,0.1201,2,ORD,1.0,1.0,AA,3.0,284.0,0.0,2364.0,5,2364.0,IL
1486077,201612868583,0.1256,2,ORD,1.0,0.0,OO,1.0,314.0,0.0,2500.0,6,2500.0,IL
967654,201613047747,0.4939,1,ORD,0.0,1.0,S5,1.0,362.0,0.0,733.0,2,733.0,IL
152245,201614117254,0.3457,2,MDW,1.0,1.0,WN,2.0,764.0,0.0,2210.0,5,2210.0,IL
3194335,201614098713,0.2021,3,MDW,1.0,1.0,WN,1.0,403.0,0.0,1994.0,4,1994.0,IL
2499545,201613517948,0.2081,4,ORD,1.0,0.0,UA,1.0,851.0,0.0,4090.0,9,4090.0,IL
2964242,201613048334,0.618,2,ORD,1.0,1.0,S5,1.0,906.0,0.0,1466.0,3,1466.0,IL
1350043,201614562788,0.3514,1,ORD,0.0,1.0,YX,1.0,104.0,0.0,296.0,1,296.0,IL
852043,201613517245,0.117,2,ORD,1.0,1.0,UA,1.0,432.0,0.0,3692.0,8,3692.0,IL
1267713,201613515695,0.2421,1,ORD,0.0,1.0,UA,1.0,447.0,0.0,1846.0,4,1846.0,IL
897452,201614113315,0.1161,1,MDW,0.0,1.0,WN,3.0,214.0,0.0,1844.0,4,1844.0,IL
908368,20161702848,0.1522,1,ORD,0.0,1.0,AA,1.0,153.0,0.0,1005.0,3,1005.0,IL
1657163,201612864958,0.4379,2,ORD,1.0,0.0,OO,1.0,536.0,0.0,1224.0,3,1224.0,IL
2416816,201614104196,0.1878,4,MDW,1.0,1.0,WN,1.0,699.0,0.0,3723.0,8,3723.0,IL
989108,201612864134,1.2841,1,ORD,0.0,1.0,OO,1.0,339.0,0.0,264.0,1,264.0,IL
884925,201614118291,0.1477,1,MDW,0.0,1.0,WN,16.0,256.0,0.0,1733.0,4,1733.0,IL
1188241,201614107882,0.8086,1,MDW,0.0,1.0,WN,1.0,131.0,0.0,162.0,1,162.0,IL
1791724,201613478603,0.2839,4,ORD,1.0,0.0,UA,1.0,463.0,0.0,1631.0,4,1631.0,IL
63838,2016162238,0.4489,2,ORD,1.0,1.0,9E,2.0,211.0,0.0,470.0,1,470.0,IL
2504581,20161682588,0.2889,4,ORD,0.0,0.0,AA,1.0,958.0,0.0,3928.0,8,3316.0,IL
3128166,201614105001,0.1152,3,MDW,1.0,1.0,WN,1.0,414.0,0.0,3594.0,8,3594.0,IL
2263512,20161686118,0.2132,4,ORD,1.0,0.0,AA,3.0,420.0,0.0,1970.0,4,1970.0,IL
3087626,20161718279,0.117,3,ORD,0.0,0.0,AA,1.0,241.0,0.0,2169.0,5,2060.0,IL
2562800,20161690406,0.0973,5,ORD,1.0,0.0,AA,1.0,875.0,0.0,8997.0,18,8997.0,IL
417525,20161708346,0.2418,2,ORD,0.0,1.0,AA,1.0,557.0,0.0,2304.0,5,2304.0,IL
1163871,201613515741,0.3028,1,ORD,0.0,1.0,UA,1.0,559.0,0.0,1846.0,4,1846.0,IL
175567,201612424918,0.4356,2,ORD,1.0,0.0,G7,1.0,291.0,0.0,668.0,2,668.0,IL
70085,20161682301,0.2203,2,ORD,1.0,1.0,AA,5.0,382.0,0.0,1734.0,4,1734.0,IL
90332,201612293492,0.4735,2,ORD,1.0,1.0,EV,1.0,554.0,0.0,1170.0,3,1170.0,IL
2847411,201612422249,0.3242,2,ORD,1.0,1.0,G7,1.0,725.0,0.0,2236.0,5,2236.0,IL
2794375,201614111586,0.099,2,MDW,1.0,1.0,WN,1.0,196.0,0.0,1980.0,4,1980.0,IL
1508562,201612423582,0.2319,2,ORD,1.0,0.0,G7,1.0,372.0,0.0,1604.0,4,1604.0,IL
3050603,20161722625,0.2525,3,ORD,0.0,1.0,AA,1.0,776.0,0.0,3073.0,7,3073.0,IL
996565,201612292011,0.4477,1,ORD,0.0,1.0,EV,1.0,321.0,0.0,717.0,2,717.0,IL
3119255,201613496206,0.165,3,ORD,1.0,0.0,UA,1.0,356.0,0.0,2157.0,5,2157.0,IL
2882198,201613520386,0.2303,2,ORD,1.0,1.0,UA,2.0,795.0,0.0,3452.0,7,3452.0,IL
2864127,201614101631,0.3339,2,MDW,1.0,1.0,WN,7.0,205.0,0.0,614.0,2,614.0,IL
1655451,201614113483,0.1302,2,MDW,1.0,1.0,WN,1.0,480.0,0.0,3688.0,8,3688.0,IL
3489213,201613499258,0.0765,4,ORD,1.0,1.0,UA,1.0,647.0,0.0,8460.0,17,8460.0,IL
1073111,20161693982,0.1961,1,ORD,0.0,1.0,AA,3.0,141.0,0.0,719.0,2,719.0,IL
149301,201613484839,0.1268,2,ORD,0.0,0.0,UA,1.0,189.0,0.0,1490.0,3,1490.0,IL
1229764,201612618544,0.0964,1,ORD,0.0,1.0,NK,6.0,108.0,0.0,1120.0,3,1120.0,IL
367541,20161711761,0.1851,2,ORD,1.0,1.0,AA,2.0,251.0,0.0,1356.0,3,1356.0,IL
1487929,201612363485,0.1037,2,ORD,1.0,1.0,F9,1.0,314.0,0.0,3028.0,7,3028.0,IL
441567,20161685342,0.1398,2,ORD,0.0,0.0,AA,1.0,152.0,0.0,1087.0,3,1087.0,IL
1371629,201614108425,0.0684,2,MDW,0.0,1.0,WN,1.0,144.0,0.0,2104.0,5,2104.0,IL
1137440,201613480192,0.5707,1,ORD,0.0,1.0,UA,3.0,355.0,0.0,622.0,2,622.0,IL
1712390,201614564307,0.2038,2,ORD,1.0,1.0,YX,2.0,377.0,0.0,1850.0,4,1850.0,IL
3110046,201613047560,0.9048,3,ORD,0.0,0.0,S5,1.0,418.0,0.0,462.0,1,462.0,IL
356976,20161720352,0.1046,2,ORD,1.0,0.0,AA,1.0,386.0,0.0,3692.0,8,3692.0,IL
766837,201614107188,0.1745,2,MDW,1.0,1.0,WN,11.0,327.0,0.0,1874.0,4,1874.0,IL
2197793,201614109950,0.2037,4,MDW,1.0,1.0,WN,1.0,856.0,0.0,4203.0,9,4203.0,IL
14836,201613503367,0.2357,2,ORD,1.0,0.0,UA,2.0,190.0,0.0,806.0,2,806.0,IL
443378,20161683978,0.9282,2,ORD,0.0,0.0,AA,1.0,633.0,0.0,682.0,2,682.0,IL
3074259,201614109486,0.1107,3,MDW,1.0,0.0,WN,1.0,362.0,0.0,3507.0,8,3271.0,IL
293718,201612363817,0.1145,2,ORD,1.0,1.0,F9,4.0,274.0,0.0,2394.0,5,2394.0,IL
1241653,201613046317,0.4297,1,ORD,0.0,1.0,S5,1.0,263.0,0.0,612.0,2,612.0,IL
689143,201613497397,0.0482,2,ORD,1.0,1.0,UA,1.0,146.0,0.0,3028.0,7,3028.0,IL
130204,201612615470,0.1596,2,ORD,1.0,1.0,NK,4.0,256.0,0.0,1604.0,4,1604.0,IL
859696,201613513831,0.258,2,ORD,1.0,1.0,UA,1.0,578.0,0.0,2240.0,5,2240.0,IL
213339,201612291525,0.2342,2,ORD,1.0,0.0,EV,1.0,230.0,0.0,982.0,2,982.0,IL
924429,201612288380,0.8924,1,ORD,0.0,1.0,EV,1.0,365.0,0.0,409.0,1,409.0,IL
3189515,201614120460,0.1008,3,MDW,1.0,1.0,WN,1.0,201.0,0.0,1994.0,4,1994.0,IL
1069911,201612291479,0.8859,1,ORD,0.0,1.0,EV,1.0,435.0,0.0,491.0,1,491.0,IL
389034,20161715437,0.1511,2,ORD,1.0,1.0,AA,1.0,499.0,0.0,3302.0,7,3302.0,IL
3409201,201613500100,0.1322,4,ORD,1.0,0.0,UA,1.0,479.0,0.0,4457.0,9,3623.0,IL
3201207,201613485092,0.0953,3,ORD,1.0,0.0,UA,1.0,330.0,0.0,3464.0,7,3464.0,IL
686579,20161711616,0.1047,2,ORD,1.0,1.0,AA,4.0,142.0,0.0,1356.0,3,1356.0,IL
341005,201613479428,0.1453,2,ORD,1.0,1.0,UA,23.0,252.0,0.0,1734.0,4,1734.0,IL
407107,201613486335,1.3489,2,ORD,1.0,0.0,UA,1.0,634.0,0.0,470.0,1,470.0,IL
383792,201612535396,0.3932,2,ORD,1.0,1.0,MQ,1.0,394.0,0.0,1002.0,3,1002.0,IL
3340048,201614098498,0.1787,4,MDW,1.0,1.0,WN,1.0,406.0,0.0,2272.0,5,2272.0,IL
276085,20161695134,0.1768,2,ORD,1.0,1.0,AA,1.0,418.0,0.0,2364.0,5,2364.0,IL
1696640,201613504294,0.2219,2,ORD,1.0,0.0,UA,1.0,446.0,0.0,2010.0,5,2010.0,IL
1394740,20161688719,0.2939,2,ORD,1.0,1.0,AA,2.0,522.0,0.0,1776.0,4,1776.0,IL
2541766,20161688808,0.1292,5,ORD,1.0,0.0,AA,1.0,574.0,0.0,5219.0,11,4443.0,IL
1024025,20161688972,0.3217,1,ORD,0.0,1.0,AA,1.0,258.0,0.0,802.0,2,802.0,IL
1138962,201612539785,0.2712,1,ORD,0.0,1.0,MQ,3.0,227.0,0.0,837.0,2,837.0,IL
914135,20161710973,0.3673,1,ORD,0.0,1.0,AA,2.0,249.0,0.0,678.0,2,678.0,IL
2079267,20161690292,0.2025,4,ORD,1.0,0.0,AA,1.0,379.0,0.0,1872.0,4,1872.0,IL
2237,201611934321,0.182,2,ORD,0.0,1.0,DL,1.0,233.0,0.0,1280.0,3,1280.0,IL
2697967,201614562146,0.2343,2,ORD,1.0,1.0,YX,1.0,284.0,0.0,1212.0,3,1212.0,IL
142346,201613506314,0.4431,2,ORD,1.0,0.0,UA,1.0,296.0,0.0,668.0,2,668.0,IL
958381,201614106561,0.2102,1,MDW,0.0,1.0,WN,10.0,197.0,0.0,937.0,2,937.0,IL
3212852,201613483524,0.2294,3,ORD,1.0,0.0,UA,1.0,596.0,0.0,2598.0,6,2598.0,IL
743291,20161695074,0.1548,2,ORD,1.0,1.0,AA,24.0,366.0,0.0,2364.0,5,2364.0,IL
3340231,201611271936,0.1064,4,ORD,0.0,1.0,B6,1.0,406.0,0.0,3814.0,8,3814.0,IL
906323,201612537418,0.5647,1,ORD,0.0,1.0,MQ,1.0,406.0,0.0,719.0,2,719.0,IL
2196373,201611934288,0.4644,4,ORD,1.0,1.0,DL,1.0,940.0,0.0,2024.0,5,2024.0,IL
318748,201612537593,0.258,2,ORD,1.0,0.0,MQ,1.0,371.0,0.0,1438.0,3,1438.0,IL
3236678,201613521397,0.2313,3,ORD,1.0,0.0,UA,1.0,553.0,0.0,2391.0,5,2391.0,IL
2326326,201611933816,0.4707,4,ORD,1.0,1.0,DL,1.0,772.0,0.0,1640.0,4,1640.0,IL
86750,201614111714,0.1601,2,MDW,1.0,1.0,WN,80.0,317.0,0.0,1980.0,4,1980.0,IL
2662787,201613504520,0.3522,2,ORD,1.0,1.0,UA,1.0,708.0,0.0,2010.0,5,2010.0,IL
3064490,20161701149,0.2828,3,ORD,1.0,0.0,AA,1.0,399.0,0.0,1507.0,4,1411.0,IL
2531956,201611931509,0.0783,5,ORD,1.0,0.0,DL,1.0,160.0,0.0,2080.0,5,2044.0,IL
1466459,201612293427,0.2547,2,ORD,1.0,0.0,EV,1.0,298.0,0.0,1170.0,3,1170.0,IL
233316,20161718915,0.257,2,ORD,1.0,0.0,AA,1.0,147.0,0.0,572.0,2,572.0,IL
1646935,201613484537,0.272,2,ORD,1.0,1.0,UA,1.0,483.0,0.0,1776.0,4,1776.0,IL
944552,201613497246,0.323,1,ORD,0.0,1.0,UA,1.0,489.0,0.0,1514.0,4,1514.0,IL
2296094,20161719140,0.0998,4,ORD,1.0,0.0,AA,1.0,635.0,0.0,6361.0,13,6361.0,IL
628199,20161703989,0.3167,2,ORD,1.0,0.0,AA,1.0,311.0,0.0,982.0,2,982.0,IL
593656,201614097630,0.2047,2,MDW,1.0,1.0,WN,1.0,459.0,0.0,2242.0,5,2242.0,IL
677911,20161691592,0.1035,2,ORD,1.0,0.0,AA,1.0,166.0,0.0,1604.0,4,1604.0,IL
3054878,20161705418,0.1236,3,ORD,1.0,0.0,AA,1.0,294.0,0.0,2400.0,5,2379.0,IL
1548755,201612291593,0.4847,2,ORD,1.0,0.0,EV,1.0,476.0,0.0,982.0,2,982.0,IL
818496,201613499739,0.1259,2,ORD,1.0,1.0,UA,16.0,439.0,0.0,3488.0,7,3488.0,IL
1805933,201613483504,0.1545,4,ORD,1.0,0.0,UA,1.0,537.0,0.0,3476.0,7,3476.0,IL
621908,20161699904,0.3242,2,ORD,0.0,1.0,AA,1.0,688.0,0.0,2122.0,5,2122.0,IL
1831649,201611828770,0.0898,4,MDW,1.0,1.0,DL,1.0,334.0,0.0,3720.0,8,3720.0,IL
824587,20161723082,0.7248,2,ORD,1.0,0.0,AA,2.0,374.0,0.0,516.0,2,516.0,IL
933766,201611828719,0.1743,1,MDW,0.0,1.0,DL,9.0,103.0,0.0,591.0,2,591.0,IL
1819432,201614102976,0.1598,4,MDW,1.0,1.0,WN,1.0,433.0,0.0,2710.0,6,2710.0,IL
1844047,20161683154,0.2203,4,ORD,1.0,0.0,AA,1.0,304.0,0.0,1380.0,3,1380.0,IL
3342355,20161684512,0.2091,4,ORD,1.0,0.0,AA,1.0,406.0,0.0,1942.0,4,1942.0,IL
2973306,201614115578,0.2874,2,MDW,1.0,1.0,WN,1.0,830.0,0.0,2888.0,6,2888.0,IL
759316,201613516891,0.0493,2,ORD,0.0,0.0,UA,4.0,109.0,0.0,2209.0,5,2209.0,IL
2344183,201611830067,0.1005,4,MDW,1.0,0.0,DL,1.0,257.0,0.0,2558.0,6,2558.0,IL
1530088,20161717844,0.3366,2,ORD,1.0,1.0,AA,1.0,754.0,0.0,2240.0,5,2240.0,IL
190458,201612292746,0.5322,2,ORD,1.0,0.0,EV,1.0,562.0,0.0,1056.0,3,1056.0,IL
271299,201611930826,0.2014,2,ORD,0.0,1.0,DL,1.0,149.0,0.0,740.0,2,740.0,IL
36637,20161720643,0.23,2,ORD,1.0,1.0,AA,2.0,849.0,0.0,3692.0,8,3692.0,IL
1266716,20161721520,0.069,1,ORD,0.0,1.0,AA,3.0,143.0,0.0,2072.0,5,2072.0,IL
1009976,20161724011,0.7094,1,ORD,0.0,1.0,AA,1.0,415.0,0.0,585.0,2,585.0,IL
1190245,201613519444,0.1608,1,ORD,0.0,1.0,UA,2.0,201.0,0.0,1250.0,3,1250.0,IL
3003865,201614105770,0.1018,3,MDW,0.0,1.0,WN,1.0,246.0,0.0,2417.0,5,2417.0,IL
904424,201613500629,0.1801,1,ORD,0.0,1.0,UA,3.0,132.0,0.0,733.0,2,733.0,IL
1294024,201613500693,0.2715,1,ORD,0.0,1.0,UA,1.0,199.0,0.0,733.0,2,733.0,IL
186445,201612866426,0.2578,2,ORD,1.0,1.0,OO,1.0,378.0,0.0,1466.0,3,1466.0,IL
237068,201613486018,0.2762,2,ORD,1.0,1.0,UA,1.0,443.0,0.0,1604.0,4,1604.0,IL
1225945,201613513316,0.292,1,ORD,0.0,1.0,UA,5.0,327.0,0.0,1120.0,3,1120.0,IL
2725115,201614112673,0.4398,2,MDW,1.0,1.0,WN,11.0,307.0,0.0,698.0,2,698.0,IL
583933,201613495507,0.2265,2,ORD,1.0,0.0,UA,1.0,419.0,0.0,1850.0,4,1850.0,IL
